customer_id,name,email,age,gender,region,country,city,income,registration_date,segment,preferred_payment,preferred_device,total_purchases,newsletter_subscription,loyalty_points
CUST00807,David Davis,bartonkatie@example.org,20.0,,Asia Pacific,China,Johnsontown,160884,2023-01-23,At Risk,Bank Transfer,Mobile,67,False,3501
CUST00808,Sandra Jackson,lori13@example.org,53.0,Other,North America,Mexico,North Robert,101855,2022-07-16,At Risk,Gift Card,Mobile,3,True,8846
CUST00809,Daniel Weaver,ochoamarcus@example.net,33.0,Male,Middle East & Africa,Egypt,Martinezborough,99676,2022-10-25,Returning,Bank Transfer,Desktop,48,False,8314
CUST00810,Alexandra Lewis,kellyglenn@example.com,120.0,Other,Asia Pacific,China,North Diane,52702,2022-09-28,New,Google Pay,Desktop,59,False,3868
CUST00811,Jennifer Saunders,debra50@example.org,40.0,Female,Middle East & Africa,South Africa,Birdville,98433,2023-03-15,Dormant,Bank Transfer,App,67,True,1724
CUST00812,Miss Megan Compton,johnathandavis@example.com,55.0,,Asia Pacific,India,West Gregory,70477,2022-12-27,VIP,Credit Card,Mobile,92,False,6751
CUST00813,Thomas Cole,tiffany71@example.com,21.0,,North America,USA,New Briana,131381,2023-08-20,New,Debit Card,App,10,False,8622
CUST00814,Oscar Todd,hallchristina@example.org,73.0,,Latin America,Chile,North Devinfort,89125,2022-05-12,At Risk,Bank Transfer,App,57,False,6830
CUST00815,Thomas George,james63@example.net,50.0,,Europe,Germany,Stevensonmouth,53324,2022-08-22,VIP,Debit Card,Desktop,89,True,7461
CUST00816,Vanessa Wong,joshuaschneider@example.org,65.0,Other,Latin America,Brazil,Karenbury,61114,2022-06-07,Returning,Credit Card,App,15,True,6055
CUST00817,Mary Wright,matthew38@example.org,20.0,Male,Middle East & Africa,Egypt,New Monique,157042,2023-07-28,Returning,PayPal,Tablet,48,False,4816
CUST00818,Corey Walters,isaiah01@example.com,68.0,,Latin America,Brazil,East David,57452,2023-08-08,Returning,Credit Card,Tablet,37,True,2999
CUST00819,Blake Hardy,brittanyguerra@example.org,25.0,Male,Latin America,Brazil,Frankborough,163533,2023-01-08,New,Gift Card,Desktop,54,False,9389
CUST00820,Jerome Reid,rogerobrien@example.com,46.0,,Asia Pacific,India,Michellefort,108558,2022-12-10,Returning,Gift Card,Mobile,98,True,8270
CUST00821,Jeremy Wagner,tapiamichael@example.com,60.0,Other,Latin America,Chile,Wolffort,137722,2023-08-01,VIP,Credit Card,App,50,True,6478
CUST00822,Tammy Larson,gillronald@example.org,20.0,Other,Asia Pacific,India,New Jessica,195752,2022-10-04,New,Bank Transfer,Desktop,22,True,9371
CUST00823,Larry Jones,oscar47@example.com,59.0,Male,Asia Pacific,India,Lake Taylor,52448,2022-03-12,Returning,Debit Card,Desktop,73,True,7796
CUST00824,Jacqueline Sullivan,sabrinasmith@example.net,25.0,Female,Middle East & Africa,UAE,Bentleystad,192557,2022-07-05,Returning,Credit Card,Tablet,27,True,9495
CUST00825,Stephen Riddle,pburns@example.net,69.0,Other,Latin America,Brazil,South Sarahburgh,1559461,2022-04-19,Returning,Apple Pay,Desktop,63,True,5569
CUST00826,Michael Reid,kathrynkrueger@example.net,44.0,Other,Latin America,Argentina,Heatherfurt,26306,2022-07-09,At Risk,Apple Pay,Tablet,12,True,1627
CUST00827,Robert Mccoy,pfitzgerald@example.com,36.0,Other,Middle East & Africa,South Africa,Lake Elizabethberg,57757,2023-06-27,Returning,Gift Card,Desktop,20,False,6672
CUST00828,Tiffany Skinner,catherine24@example.org,57.0,Male,Europe,UK,North Kellifurt,105273,2023-06-29,Returning,Bank Transfer,Desktop,39,False,1617
CUST00829,Sherri Martin,fmccarthy@example.net,44.0,,Asia Pacific,Japan,Kingport,104991,2023-04-11,Loyal,Gift Card,Desktop,7,True,3925
CUST00830,Tammy Booth,uwillis@example.com,49.0,,Middle East & Africa,South Africa,Lake Ashleystad,153332,2022-08-02,Returning,Credit Card,Tablet,8,False,7615
CUST00831,Eric Benitez,josephclark@example.net,22.0,,Middle East & Africa,Saudi Arabia,Smithland,146922,2023-12-02,New,Bank Transfer,Mobile,3,False,9077
CUST00832,Carolyn Brooks,pwarren@example.com,33.0,Female,Middle East & Africa,UAE,East Tom,165413,2022-03-04,Returning,PayPal,App,58,True,8199
CUST00833,Paul Lamb,hayeslisa@example.org,41.0,Female,Europe,Germany,West Tonya,161673,2023-07-12,New,Google Pay,App,72,False,684
CUST00834,Carol Carter,nalexander@example.org,71.0,Female,North America,Canada,Martinezland,182720,2023-03-10,New,Credit Card,Desktop,62,False,9795
CUST00835,Ashlee Brown,anthony37@example.com,42.0,Female,Asia Pacific,Singapore,Lake Branditon,112122,2022-03-24,Returning,Google Pay,Tablet,6,True,8750
CUST00836,Victoria Juarez,clarklatoya@example.com,37.0,Male,Middle East & Africa,UAE,Kennedymouth,43518,2022-11-22,Returning,Gift Card,Mobile,93,False,7077
CUST00837,Dr. Teresa Ortega MD,rrogers@example.com,50.0,Other,Europe,Spain,West Morganville,103441,2022-02-01,At Risk,Bank Transfer,Tablet,97,False,4473
CUST00838,Tammy Johnson,bryantholly@example.net,38.0,,Europe,Netherlands,Port Alyssabury,109556,2023-05-30,Returning,Google Pay,Tablet,3,True,33
CUST00839,April Little,shannon78@example.com,18.0,Female,Middle East & Africa,Saudi Arabia,Allenstad,22510,2022-02-11,Returning,Apple Pay,App,98,False,8816
CUST00840,Lawrence Ross,montesjill@example.net,102.0,,North America,Mexico,West Ronniefort,161203,2023-11-30,Loyal,Bank Transfer,Desktop,46,False,9851
CUST00841,Sheila Walter,navarrokelly@example.org,29.0,,Asia Pacific,Australia,East Tylerland,22210,2023-08-26,New,PayPal,Mobile,57,True,3629
CUST00842,Tina Olson,marisa87@example.org,61.0,Male,North America,Canada,East Jason,113800,2023-06-18,Loyal,Gift Card,Tablet,92,True,3838
CUST00843,Timothy Orr,garciavictoria@example.org,20.0,Female,Latin America,Colombia,Jeffreyview,93598,2022-08-14,New,Credit Card,Mobile,82,False,1817
CUST00844,Tammy Schultz,qlynn@example.org,50.0,Female,Asia Pacific,India,Davismouth,149502,2023-07-10,Dormant,Bank Transfer,Mobile,9,True,1065
CUST00845,Greg Kent,sarahmiranda@example.net,54.0,Other,Europe,France,Valdezside,79759,2022-07-14,New,Debit Card,Desktop,89,False,9176
CUST00846,Brandon Davis,ostokes@example.com,45.0,Male,Latin America,Brazil,Lake Sheri,188025,2022-02-10,Returning,Gift Card,Tablet,56,False,4489
CUST00847,Emily Lawrence,david56@example.net,51.0,Other,North America,Mexico,Port Paul,142312,2022-08-11,New,Google Pay,Desktop,93,True,769
CUST00848,Beth Alvarado,xflores@example.net,52.0,Male,Asia Pacific,Australia,North Randall,137666,2023-02-11,Dormant,Apple Pay,Mobile,43,True,9368
CUST00849,Mr. Kyle Thomas DDS,sstewart@example.org,32.0,Female,North America,Mexico,New Lukehaven,131101,2023-10-16,Returning,Debit Card,Mobile,43,False,1029
CUST00850,Ronald Simpson,hillmelanie@example.net,,Male,North America,USA,Brownmouth,145820,2022-10-15,Returning,Google Pay,Tablet,33,True,1766
CUST00851,Courtney Fitzgerald,mariaclark@example.net,39.0,Female,Latin America,Argentina,Port Tony,34269,2023-01-24,New,Credit Card,App,98,True,7314
CUST00852,Kimberly Rogers DDS,qevans@example.org,23.0,,Middle East & Africa,UAE,Katherinefurt,35908,2023-11-27,Loyal,PayPal,Desktop,17,True,7240
CUST00853,Meredith Kelley,rosejustin@example.net,57.0,Male,North America,Canada,East Marcusshire,184150,2022-10-15,New,Credit Card,Desktop,72,True,4831
CUST00854,Laura Ramos,hornjenna@example.com,24.0,Female,Latin America,Chile,Carterberg,181822,2022-11-06,VIP,Gift Card,Desktop,59,False,7605
CUST00855,Heidi Chase,jefferygoodman@example.net,39.0,Male,Latin America,Brazil,Lake Kristenberg,190635,2022-02-08,New,Apple Pay,Tablet,76,True,1769
CUST00856,Tammy Davis,bclements@example.net,56.0,Female,North America,USA,Whiteton,37706,2022-05-03,New,Google Pay,Mobile,82,False,5822
CUST00857,Charles Sharp,bairddebra@example.net,64.0,Female,Latin America,Chile,North David,182752,2022-10-02,New,Debit Card,Mobile,6,True,2091
CUST00858,Marissa Bennett,sburns@example.net,45.0,Other,Asia Pacific,India,Port Stevenfurt,154512,2022-03-04,Returning,PayPal,Mobile,19,False,5057
CUST00859,Bradley Burns,cynthia75@example.org,36.0,Female,Middle East & Africa,Egypt,North Brenda,116686,2023-12-23,Returning,Credit Card,Mobile,65,True,6915
CUST00860,Catherine Washington,vhill@example.org,30.0,Male,Asia Pacific,Japan,Evansberg,187917,2023-06-08,New,PayPal,Mobile,86,False,7657
CUST00861,Robert Smith,nguyenjennifer@example.net,72.0,Other,Middle East & Africa,Egypt,Brownshire,171626,2022-05-31,Loyal,Google Pay,Tablet,54,False,2658
CUST00862,Catherine George,molinajared@example.net,74.0,Female,North America,Canada,North Angela,31060,2022-08-11,Returning,Credit Card,Mobile,89,True,7643
CUST00863,Anita Scott,david29@example.org,33.0,,Middle East & Africa,South Africa,North Tinahaven,146024,2023-01-26,Returning,Debit Card,App,24,True,5944
CUST00864,Mary Wright,michael82@example.com,40.0,Male,North America,USA,New Rebeccaport,27868,2022-06-11,Returning,Debit Card,Tablet,57,True,9595
CUST00865,Thomas Shea,ftaylor@example.net,19.0,Other,Asia Pacific,China,Lake Corey,72198,2023-06-12,Returning,Debit Card,Mobile,34,True,5567
CUST00866,Cindy Anderson,youngjacob@example.com,29.0,Female,Middle East & Africa,South Africa,New Michael,71376,2023-12-09,Returning,Gift Card,Tablet,13,True,2248
CUST00867,James Mckee,jessicahenderson@example.net,39.0,,Latin America,Brazil,Bryantview,75112,2023-02-22,New,Debit Card,Tablet,48,True,8633
CUST00868,Mark Adams,jbentley@example.net,74.0,Female,Middle East & Africa,Saudi Arabia,Lake Nathan,37138,2023-09-01,New,Debit Card,Mobile,25,False,6131
CUST00869,Victor Wright,roberthernandez@example.com,45.0,Male,Asia Pacific,India,Davidville,186761,2023-04-25,VIP,Gift Card,Mobile,69,False,2434
CUST00870,Gavin Nelson,ojones@example.org,120.0,,Asia Pacific,Japan,West Alejandro,93419,2023-08-24,At Risk,Debit Card,Desktop,61,True,2743
CUST00871,Rachel Martinez,opetty@example.com,66.0,Other,Middle East & Africa,Saudi Arabia,Briannafort,189101,2022-07-28,Returning,Apple Pay,App,23,False,6125
CUST00872,Lisa Mosley,ricejackie@example.com,63.0,Other,Middle East & Africa,Saudi Arabia,West Stacey,149706,2022-09-02,New,Google Pay,App,82,True,3394
CUST00873,Rachel Arnold,zwhite@example.net,46.0,Female,Europe,Germany,Woodsberg,81442,2022-11-21,Loyal,PayPal,App,49,True,6129
CUST00874,James Moss,albert82@example.net,23.0,Other,Asia Pacific,India,Lake Daniellestad,55213,2023-10-06,Returning,Apple Pay,Tablet,30,True,7622
CUST00875,William Lindsey,erikabarnes@example.com,45.0,,Middle East & Africa,Egypt,Joshuachester,138266,2022-09-09,New,Apple Pay,Tablet,64,False,4473
CUST00876,Erik Davis,kevinhodge@example.com,29.0,Other,Latin America,Brazil,North Jessicaland,135785,2023-05-06,New,Bank Transfer,Desktop,46,True,4825
CUST00877,Katherine Baxter,barbaramiller@example.com,68.0,Male,Middle East & Africa,UAE,Rhodesberg,92463,2023-05-12,Loyal,Credit Card,Desktop,47,True,8946
CUST00878,Melissa Sullivan,rjimenez@example.net,30.0,Other,Europe,France,Port Julie,196975,2023-01-28,Loyal,PayPal,Tablet,25,True,8898
CUST00879,Patrick Tapia,vpark@example.com,67.0,Other,Asia Pacific,China,New Shaneburgh,98505,2023-03-18,New,Gift Card,App,52,True,7733
CUST00880,Benjamin Franco,SierraMillsatgmail.com,73.0,Female,Middle East & Africa,South Africa,Stephaniechester,124203,2023-05-12,New,Apple Pay,Mobile,67,False,7559
CUST00881,Michael Decker,xgray@example.org,38.0,,Asia Pacific,China,West Kevinport,69242,2022-10-18,New,Debit Card,App,58,True,6139
CUST00882,Tanya Haley,jason96@example.org,73.0,Male,Europe,Spain,South Patriciafort,53645,2023-02-22,Loyal,Apple Pay,Tablet,44,True,6867
CUST00883,Brian Bailey,kellychristina@example.com,66.0,Other,Latin America,Chile,South Michael,160929,2023-02-28,New,Google Pay,Desktop,73,True,2279
CUST00884,Brittany Martinez,jordanjames@example.net,54.0,,Europe,France,Smithview,185108,2022-04-23,New,Apple Pay,Mobile,51,True,8757
CUST00885,Clarence Cain,thomasbrooks@example.com,48.0,,Latin America,Argentina,South Dianamouth,48478,2023-01-29,Loyal,Bank Transfer,Tablet,12,True,1709
CUST00886,Seth Gonzalez,donaldburgess@example.org,20.0,Male,Middle East & Africa,South Africa,West Billy,178168,2022-08-18,New,Debit Card,Mobile,9,False,4650
CUST00887,Cristian Mendoza,vfisher@example.org,36.0,Male,Europe,Germany,Davidfort,192902,2022-07-13,Loyal,Apple Pay,Desktop,48,True,2815
CUST00888,Phillip Macias,tmarsh@example.org,43.0,Female,Asia Pacific,Australia,Andersonville,61165,2023-09-09,New,Google Pay,App,62,True,6373
CUST00889,Cynthia Gregory,martinezmaurice@example.org,73.0,,Europe,Germany,Russelltown,73916,2023-02-17,New,Gift Card,App,21,False,9625
CUST00890,Jeffrey Williamson,scastillo@example.com,63.0,Other,Europe,Spain,East Juan,199525,2022-09-18,New,Debit Card,Desktop,19,False,1048
CUST00891,Jessica Wells,linvirginia@example.org,51.0,,Latin America,Argentina,Lake Jessicaburgh,106216,2022-05-28,Loyal,Apple Pay,App,74,True,1492
CUST00892,Bryan Morales,victoriagarza@example.net,74.0,Other,Asia Pacific,Singapore,Veronicaberg,139618,2023-01-10,VIP,Apple Pay,Mobile,54,True,2942
CUST00893,Jamie Warren,msmith@example.org,47.0,Female,Middle East & Africa,Saudi Arabia,East Matthew,120837,2022-02-25,VIP,Bank Transfer,Desktop,51,True,3927
CUST00894,Brian Cox,bbrown@example.net,74.0,Other,Europe,France,Jenniferbury,184648,2022-06-29,Returning,Bank Transfer,Desktop,90,True,8085
CUST00895,Patrick Lewis,patty20@example.org,41.0,Other,Latin America,Brazil,Ramirezville,40062,2023-09-15,Loyal,Apple Pay,App,22,False,3397
CUST00896,Brian Caldwell,flopez@example.com,47.0,,Middle East & Africa,UAE,West Michael,27003,2023-10-18,New,Apple Pay,Tablet,96,False,3185
CUST00897,Matthew Clark,julia98@example.net,18.0,Female,Latin America,Brazil,Millerville,85694,2023-09-05,New,PayPal,App,63,False,1117
CUST00898,Susan Pena,crystalguzman@example.org,60.0,Female,North America,Mexico,East Janet,83515,2022-10-09,VIP,Apple Pay,Tablet,21,True,295
CUST00899,John Juarez,jonesamy@example.com,29.0,,Middle East & Africa,UAE,North David,97108,2023-08-26,New,Debit Card,Desktop,86,True,4476
CUST00900,Stephanie West,qpierce@example.net,111.0,Male,Europe,Italy,South Carloschester,$65K,2023-05-24,New,Bank Transfer,Mobile,57,True,8566
CUST00901,Tyler Brown,jacksonjoshua@example.org,62.0,Male,North America,Canada,Lake Lisa,100825,2022-10-03,New,Google Pay,Desktop,7,False,3305
CUST00902,Paul Cruz,gcohen@example.org,33.0,Male,Europe,France,Moralesview,72425,2023-09-29,New,Apple Pay,Desktop,2,False,3148
CUST00903,Alexa Mcfarland,jackmoore@example.org,74.0,Female,North America,USA,Gordonhaven,45323,2022-02-19,New,Bank Transfer,Mobile,6,False,8396
CUST00904,Bryan Walker,kevin34@example.net,38.0,Female,North America,Canada,West Benjamin,167339,2022-03-30,Returning,Google Pay,Mobile,70,False,7010
CUST00905,Richard Day,sheriramirez@example.org,31.0,Other,North America,USA,Port Jason,47757,2022-12-31,Returning,Debit Card,Desktop,52,False,196
CUST00906,Erika Potts,smithmichael@example.net,47.0,Other,Latin America,Argentina,Jenniferchester,77696,2023-10-25,VIP,Bank Transfer,Tablet,6,True,3580
CUST00907,Vincent Thompson,mark00@example.com,67.0,Male,Latin America,Colombia,New Dianeshire,176989,2022-08-07,VIP,Bank Transfer,Mobile,33,True,9828
CUST00908,Mark Munoz,sharphailey@example.net,62.0,Female,Asia Pacific,Singapore,Port Scott,121860,2022-02-05,Returning,PayPal,Mobile,82,False,7899
CUST00909,Nicholas Hamilton,joseph96@example.org,19.0,,North America,Canada,South Clayton,179523,2022-05-11,New,Apple Pay,Mobile,65,True,3811
CUST00910,John Blair,stephenochoa@example.org,66.0,Female,North America,Mexico,Andrewburgh,52520,2023-02-18,Returning,Bank Transfer,App,97,True,1300
CUST00911,Benjamin Sanchez,lisamcdaniel@example.org,41.0,Female,North America,USA,Garciahaven,150738,2023-03-03,Returning,Debit Card,App,27,True,3900
CUST00912,James Rodriguez,jessicamorton@example.net,65.0,Other,Middle East & Africa,Saudi Arabia,Port Mariaton,106164,2023-08-16,New,PayPal,Desktop,67,False,4726
CUST00913,Linda Sparks,johnmiller@example.org,72.0,Female,North America,USA,Port Danielmouth,106840,2023-01-15,Loyal,Debit Card,Desktop,86,True,3644
CUST00914,Robin Parker,harristimothy@example.net,51.0,,Middle East & Africa,Saudi Arabia,Mooreton,104315,2023-06-27,Returning,Bank Transfer,Desktop,9,False,1146
CUST00915,Edward Hunt,courtney10@example.org,58.0,Female,Europe,UK,Thomasbury,57101,2023-06-05,Returning,Credit Card,Mobile,76,True,3871
CUST00916,Courtney Koch,perezpaul@example.com,45.0,Female,Middle East & Africa,UAE,Mcdanielville,142440,2023-02-16,Returning,Bank Transfer,Mobile,32,False,2890
CUST00917,Tyler Howard,hjackson@example.org,37.0,,Middle East & Africa,South Africa,Davidland,94803,2022-05-20,New,Bank Transfer,Mobile,35,False,1310
CUST00918,Christopher Coleman,munozgregory@example.net,42.0,,Asia Pacific,Australia,Colleenport,63978,2022-09-05,At Risk,Apple Pay,App,98,True,7897
CUST00919,Derek Meadows,nancy47@example.net,45.0,Female,North America,Canada,Port Aaronberg,41818,2023-02-27,Loyal,Google Pay,Mobile,33,False,7596
CUST00920,Vanessa Briggs,lukemyers@example.net,36.0,,Asia Pacific,Australia,New Ronaldview,118342,2022-06-04,New,Credit Card,Tablet,18,False,3206
CUST00921,Heather Snyder,christophercooley@example.org,18.0,Other,Europe,Germany,Steelechester,23364,2022-08-06,VIP,Apple Pay,App,54,False,6113
CUST00922,Kimberly Vasquez,devon36@example.com,37.0,Male,Latin America,Chile,South Christopher,188047,2022-05-08,Returning,Apple Pay,Desktop,16,False,9266
CUST00923,Colleen Miller,xrose@example.net,66.0,Other,Europe,Germany,Aarontown,134372,2023-04-14,VIP,Google Pay,App,82,False,945
CUST00924,Heather Atkinson,angela21@example.org,65.0,,Latin America,Chile,West Steven,84694,2023-04-27,Loyal,Credit Card,Tablet,81,True,2422
CUST00925,Autumn Dominguez,osanchez@example.org,47.0,Other,Asia Pacific,India,South Jessica,198537,2023-08-03,Returning,Debit Card,Mobile,2,True,1512
CUST00926,Angela Monroe,swatson@example.org,63.0,Female,Latin America,Chile,North Dylan,173658,2023-10-10,New,Apple Pay,Mobile,55,False,4951
CUST00927,Jennifer Cannon,christianjones@example.net,55.0,Male,Middle East & Africa,Saudi Arabia,Manninghaven,100734,2022-11-05,New,Credit Card,Tablet,19,False,3432
CUST00928,Donna Moore,theodore57@example.net,18.0,Male,Latin America,Colombia,New Karenhaven,64144,2022-08-15,Returning,Credit Card,Desktop,100,False,8600
CUST00929,Jordan Dawson,alexwall@example.net,64.0,Female,Latin America,Colombia,Samanthahaven,132970,2023-07-10,Loyal,PayPal,Mobile,91,True,3244
CUST00930,Kelly Spence,jenna62@example.com,103.0,Female,Latin America,Argentina,Lake Jason,138138,2022-05-30,New,Debit Card,Mobile,8,True,3143
CUST00931,Lisa Jones,robinsonisaiah@example.net,46.0,Male,Asia Pacific,Australia,Woodsfurt,184321,2022-04-01,New,Gift Card,Mobile,11,False,1404
CUST00932,Chloe Rodriguez,zmartin@example.com,35.0,Male,Latin America,Brazil,West Carriemouth,36846,2023-01-15,VIP,Google Pay,Mobile,62,False,1651
CUST00933,Kyle Avila,allenfrancisco@example.org,35.0,Male,North America,USA,Jacobborough,21894,2022-02-18,Dormant,Credit Card,Mobile,67,True,6154
CUST00934,Kristy Tyler,allenchristopher@example.net,49.0,,Middle East & Africa,Egypt,North Leonardport,144054,2023-01-20,Returning,PayPal,Tablet,88,False,5164
CUST00935,Emily Myers,hooperkaren@example.com,60.0,Male,Europe,France,Terriville,124456,2022-12-09,New,PayPal,Tablet,13,True,7486
CUST00936,Brittany Matthews,richard81@example.net,19.0,Other,Latin America,Argentina,Woodston,177786,2023-08-28,New,Bank Transfer,Mobile,48,False,7785
CUST00937,Nathan Wilkerson,evan71@example.net,60.0,Other,Middle East & Africa,Saudi Arabia,Port Jennifer,69266,2023-12-28,New,Credit Card,Tablet,6,False,7279
CUST00938,Scott Jordan,seth25@example.com,49.0,Male,Europe,Spain,Allenland,124900,2022-04-13,At Risk,PayPal,App,61,True,6305
CUST00939,Brenda Harrell,ashleygamble@example.org,30.0,Male,Asia Pacific,India,South Clintonmouth,57528,2022-07-17,New,Debit Card,App,12,False,8990
